time,closeAsk,closeBid,volume,BNP.GBPJPY - GBP/JPY_x
2014-12-30T04:00:00.000000Z,186.875,186.875,1801.0,186.875
2014-12-30T05:00:00.000000Z,186.75,186.75,1278.0,186.75
2014-12-30T06:00:00.000000Z,186.625,186.625,2268.0,186.625
2014-12-30T07:00:00.000000Z,186.0,186.0,5280.0,186.0
2014-12-30T08:00:00.000000Z,185.75,185.625,7496.0,185.6875
2014-12-30T09:00:00.000000Z,186.0,185.875,4004.0,185.9375
2014-12-30T10:00:00.000000Z,185.875,185.875,3556.0,185.875
2014-12-30T11:00:00.000000Z,185.5,185.5,2986.0,185.5
2014-12-30T12:00:00.000000Z,185.75,185.625,4054.0,185.6875
2014-12-30T13:00:00.000000Z,185.625,185.625,3666.0,185.625
2014-12-30T14:00:00.000000Z,185.375,185.25,6156.0,185.3125
2014-12-30T15:00:00.000000Z,185.75,185.75,5168.0,185.75
2014-12-30T16:00:00.000000Z,185.875,185.75,2810.0,185.8125
2014-12-30T17:00:00.000000Z,185.875,185.875,1379.0,185.875
2014-12-30T18:00:00.000000Z,186.0,186.0,2014.0,186.0
2014-12-30T19:00:00.000000Z,186.0,186.0,1526.0,186.0
2014-12-30T20:00:00.000000Z,186.0,185.875,1011.0,185.9375
2014-12-30T21:00:00.000000Z,186.0,185.875,630.0,185.9375
2014-12-30T22:00:00.000000Z,186.0,185.875,787.0,185.9375
2014-12-30T23:00:00.000000Z,186.0,186.0,448.0,186.0
2014-12-31T00:00:00.000000Z,186.125,186.0,666.0,186.0625
2014-12-31T01:00:00.000000Z,185.75,185.75,680.0,185.75
2014-12-31T02:00:00.000000Z,185.75,185.75,758.0,185.75
2014-12-31T03:00:00.000000Z,185.875,185.875,494.0,185.875
2014-12-31T04:00:00.000000Z,186.0,186.0,623.0,186.0
2014-12-31T05:00:00.000000Z,186.375,186.25,1009.0,186.3125
2014-12-31T06:00:00.000000Z,186.25,186.25,795.0,186.25
2014-12-31T07:00:00.000000Z,186.25,186.125,1664.0,186.1875
2014-12-31T08:00:00.000000Z,186.25,186.25,1876.0,186.25
2014-12-31T09:00:00.000000Z,186.125,186.125,1554.0,186.125
2014-12-31T10:00:00.000000Z,186.25,186.125,1757.0,186.1875
2014-12-31T11:00:00.000000Z,186.25,186.25,2536.0,186.25
2014-12-31T12:00:00.000000Z,186.25,186.25,1893.0,186.25
2014-12-31T13:00:00.000000Z,186.5,186.375,2446.0,186.4375
2014-12-31T14:00:00.000000Z,186.0,185.875,3112.0,185.9375
2014-12-31T15:00:00.000000Z,187.0,186.875,3934.0,186.9375
2014-12-31T16:00:00.000000Z,186.75,186.625,3576.0,186.6875
2014-12-31T17:00:00.000000Z,186.75,186.75,2140.0,186.75
2014-12-31T18:00:00.000000Z,186.75,186.75,1147.0,186.75
2015-01-01T22:00:00.000000Z,186.75,186.625,495.0,186.6875
2015-01-01T23:00:00.000000Z,186.75,186.75,1649.0,186.75
2015-01-02T00:00:00.000000Z,186.875,186.875,1143.0,186.875
2015-01-02T01:00:00.000000Z,187.125,187.0,2412.0,187.0625
2015-01-02T02:00:00.000000Z,187.125,187.125,1628.0,187.125
2015-01-02T03:00:00.000000Z,187.125,187.125,992.0,187.125
2015-01-02T04:00:00.000000Z,187.25,187.25,1062.0,187.25
2015-01-02T05:00:00.000000Z,187.25,187.25,590.0,187.25
2015-01-02T06:00:00.000000Z,187.25,187.125,783.0,187.1875
2015-01-02T07:00:00.000000Z,187.125,187.125,2728.0,187.125
2015-01-02T08:00:00.000000Z,186.875,186.875,4972.0,186.875
2015-01-02T09:00:00.000000Z,186.375,186.375,5368.0,186.375
2015-01-02T10:00:00.000000Z,186.0,186.0,3460.0,186.0
2015-01-02T11:00:00.000000Z,186.0,186.0,2952.0,186.0
2015-01-02T12:00:00.000000Z,186.125,186.125,3020.0,186.125
2015-01-02T13:00:00.000000Z,186.0,185.875,3072.0,185.9375
2015-01-02T14:00:00.000000Z,185.875,185.75,3668.0,185.8125
2015-01-02T15:00:00.000000Z,185.0,185.0,7664.0,185.0
2015-01-02T16:00:00.000000Z,184.625,184.625,6460.0,184.625
2015-01-02T17:00:00.000000Z,184.75,184.625,2980.0,184.6875
2015-01-02T18:00:00.000000Z,184.75,184.75,1596.0,184.75
2015-01-02T19:00:00.000000Z,184.625,184.5,2010.0,184.5625
2015-01-02T20:00:00.000000Z,184.75,184.75,2064.0,184.75
2015-01-02T21:00:00.000000Z,184.75,184.625,599.0,184.6875
2015-01-04T22:00:00.000000Z,184.125,184.0,3996.0,184.0625
2015-01-04T23:00:00.000000Z,184.125,184.0,1512.0,184.0625
2015-01-05T00:00:00.000000Z,184.125,184.125,2704.0,184.125
2015-01-05T01:00:00.000000Z,184.25,184.25,1564.0,184.25
2015-01-05T02:00:00.000000Z,184.0,184.0,938.0,184.0
2015-01-05T03:00:00.000000Z,184.375,184.375,1220.0,184.375
2015-01-05T04:00:00.000000Z,184.25,184.25,971.0,184.25
2015-01-05T05:00:00.000000Z,184.125,184.0,1005.0,184.0625
2015-01-05T06:00:00.000000Z,184.0,183.875,931.0,183.9375
2015-01-05T07:00:00.000000Z,184.125,184.0,2046.0,184.0625
2015-01-05T08:00:00.000000Z,184.25,184.125,3268.0,184.1875
2015-01-05T09:00:00.000000Z,184.0,184.0,3060.0,184.0
2015-01-05T10:00:00.000000Z,183.75,183.75,3096.0,183.75
2015-01-05T11:00:00.000000Z,183.5,183.5,2956.0,183.5
2015-01-05T12:00:00.000000Z,182.875,182.75,4112.0,182.8125
2015-01-05T13:00:00.000000Z,182.25,182.25,5044.0,182.25
2015-01-05T14:00:00.000000Z,182.0,182.0,7640.0,182.0
2015-01-05T15:00:00.000000Z,182.25,182.25,7768.0,182.25
2015-01-05T16:00:00.000000Z,182.25,182.25,5912.0,182.25
2015-01-05T17:00:00.000000Z,182.125,182.125,3168.0,182.125
2015-01-05T18:00:00.000000Z,182.5,182.5,2980.0,182.5
2015-01-05T19:00:00.000000Z,182.375,182.375,2852.0,182.375
2015-01-05T20:00:00.000000Z,182.5,182.5,2760.0,182.5
2015-01-05T21:00:00.000000Z,182.5,182.375,1479.0,182.4375
2015-01-05T22:00:00.000000Z,182.0,181.875,2244.0,181.9375
2015-01-05T23:00:00.000000Z,182.25,182.125,2300.0,182.1875
2015-01-06T00:00:00.000000Z,181.875,181.875,3352.0,181.875
2015-01-06T01:00:00.000000Z,182.25,182.25,2608.0,182.25
2015-01-06T02:00:00.000000Z,182.125,182.125,3048.0,182.125
2015-01-06T03:00:00.000000Z,182.0,182.0,1956.0,182.0
2015-01-06T04:00:00.000000Z,182.0,181.875,2586.0,181.9375
2015-01-06T05:00:00.000000Z,181.625,181.5,3210.0,181.5625
2015-01-06T06:00:00.000000Z,181.25,181.25,4148.0,181.25
2015-01-06T07:00:00.000000Z,181.5,181.5,5144.0,181.5
2015-01-06T08:00:00.000000Z,181.25,181.25,7588.0,181.25
2015-01-06T09:00:00.000000Z,180.625,180.625,8512.0,180.625
2015-01-06T10:00:00.000000Z,180.75,180.625,5328.0,180.6875
2015-01-06T11:00:00.000000Z,181.25,181.25,5272.0,181.25
2015-01-06T12:00:00.000000Z,180.875,180.875,5052.0,180.875
2015-01-06T13:00:00.000000Z,180.625,180.625,6568.0,180.625
2015-01-06T14:00:00.000000Z,180.5,180.375,6056.0,180.4375
2015-01-06T15:00:00.000000Z,180.125,180.125,9784.0,180.125
2015-01-06T16:00:00.000000Z,179.375,179.375,10896.0,179.375
2015-01-06T17:00:00.000000Z,179.75,179.75,9024.0,179.75
2015-01-06T18:00:00.000000Z,179.75,179.75,7000.0,179.75
2015-01-06T19:00:00.000000Z,179.875,179.875,5344.0,179.875
2015-01-06T20:00:00.000000Z,179.625,179.5,6364.0,179.5625
2015-01-06T21:00:00.000000Z,179.375,179.25,2268.0,179.3125
2015-01-06T22:00:00.000000Z,179.625,179.5,5832.0,179.5625
2015-01-06T23:00:00.000000Z,179.625,179.625,2340.0,179.625
2015-01-07T00:00:00.000000Z,179.625,179.625,3374.0,179.625
2015-01-07T01:00:00.000000Z,180.25,180.25,3560.0,180.25
2015-01-07T02:00:00.000000Z,180.25,180.25,2530.0,180.25
2015-01-07T03:00:00.000000Z,180.25,180.25,2158.0,180.25
2015-01-07T04:00:00.000000Z,180.25,180.25,1872.0,180.25
2015-01-07T05:00:00.000000Z,180.0,180.0,2374.0,180.0
2015-01-07T06:00:00.000000Z,180.125,180.125,2340.0,180.125
2015-01-07T07:00:00.000000Z,180.25,180.25,5560.0,180.25
2015-01-07T08:00:00.000000Z,180.125,180.125,6720.0,180.125
2015-01-07T09:00:00.000000Z,179.75,179.625,6152.0,179.6875
2015-01-07T10:00:00.000000Z,180.375,180.375,7424.0,180.375
2015-01-07T11:00:00.000000Z,180.125,180.125,5512.0,180.125
2015-01-07T12:00:00.000000Z,180.25,180.25,4472.0,180.25
2015-01-07T13:00:00.000000Z,180.375,180.375,7888.0,180.375
2015-01-07T14:00:00.000000Z,180.25,180.25,6496.0,180.25
2015-01-07T15:00:00.000000Z,180.0,179.875,6620.0,179.9375
2015-01-07T16:00:00.000000Z,180.125,180.125,6320.0,180.125
2015-01-07T17:00:00.000000Z,180.25,180.25,3632.0,180.25
2015-01-07T18:00:00.000000Z,180.125,180.0,3388.0,180.0625
2015-01-07T19:00:00.000000Z,179.875,179.875,10968.0,179.875
2015-01-07T20:00:00.000000Z,180.0,180.0,4320.0,180.0
2015-01-07T21:00:00.000000Z,180.25,180.125,1712.0,180.1875
2015-01-07T22:00:00.000000Z,180.25,180.25,1698.0,180.25
2015-01-07T23:00:00.000000Z,180.25,180.125,2050.0,180.1875
2015-01-08T00:00:00.000000Z,180.5,180.375,2752.0,180.4375
2015-01-08T01:00:00.000000Z,180.75,180.625,3512.0,180.6875
2015-01-08T02:00:00.000000Z,180.625,180.625,2060.0,180.625
2015-01-08T03:00:00.000000Z,180.625,180.625,2170.0,180.625
2015-01-08T04:00:00.000000Z,180.625,180.625,1595.0,180.625
2015-01-08T05:00:00.000000Z,180.625,180.625,1699.0,180.625
2015-01-08T06:00:00.000000Z,180.875,180.875,2256.0,180.875
2015-01-08T07:00:00.000000Z,180.625,180.625,3912.0,180.625
2015-01-08T08:00:00.000000Z,180.125,180.0,6588.0,180.0625
2015-01-08T09:00:00.000000Z,180.25,180.25,4788.0,180.25
2015-01-08T10:00:00.000000Z,180.5,180.375,5152.0,180.4375
2015-01-08T11:00:00.000000Z,180.5,180.375,4172.0,180.4375
2015-01-08T12:00:00.000000Z,180.5,180.375,4848.0,180.4375
2015-01-08T13:00:00.000000Z,180.125,180.125,5928.0,180.125
2015-01-08T14:00:00.000000Z,180.375,180.375,5664.0,180.375
2015-01-08T15:00:00.000000Z,180.5,180.5,6212.0,180.5
2015-01-08T16:00:00.000000Z,180.75,180.625,4544.0,180.6875
2015-01-08T17:00:00.000000Z,180.625,180.625,2692.0,180.625
2015-01-08T18:00:00.000000Z,180.625,180.625,2386.0,180.625
2015-01-08T19:00:00.000000Z,180.5,180.5,2936.0,180.5
2015-01-08T20:00:00.000000Z,180.5,180.5,2021.0,180.5
2015-01-08T21:00:00.000000Z,180.625,180.5,1323.0,180.5625
2015-01-08T22:00:00.000000Z,180.625,180.5,1819.0,180.5625
2015-01-08T23:00:00.000000Z,180.75,180.75,2414.0,180.75
2015-01-09T00:00:00.000000Z,180.875,180.875,2092.0,180.875
2015-01-09T01:00:00.000000Z,180.5,180.375,3390.0,180.4375
2015-01-09T02:00:00.000000Z,180.375,180.375,2708.0,180.375
2015-01-09T03:00:00.000000Z,180.5,180.375,1181.0,180.4375
2015-01-09T04:00:00.000000Z,180.125,180.125,2608.0,180.125
2015-01-09T05:00:00.000000Z,180.125,180.125,2428.0,180.125
2015-01-09T06:00:00.000000Z,180.25,180.25,1658.0,180.25
2015-01-09T07:00:00.000000Z,180.375,180.25,2884.0,180.3125
2015-01-09T08:00:00.000000Z,180.5,180.5,5064.0,180.5
2015-01-09T09:00:00.000000Z,180.625,180.5,7268.0,180.5625
2015-01-09T10:00:00.000000Z,180.625,180.625,5240.0,180.625
2015-01-09T11:00:00.000000Z,180.75,180.625,3878.0,180.6875
2015-01-09T12:00:00.000000Z,180.375,180.375,3272.0,180.375
2015-01-09T13:00:00.000000Z,180.75,180.75,16376.0,180.75
2015-01-09T14:00:00.000000Z,180.125,180.125,9640.0,180.125
2015-01-09T15:00:00.000000Z,180.125,180.0,12768.0,180.0625
2015-01-09T16:00:00.000000Z,179.75,179.75,9008.0,179.75
2015-01-09T17:00:00.000000Z,179.5,179.5,4312.0,179.5
2015-01-09T18:00:00.000000Z,179.75,179.75,3250.0,179.75
2015-01-09T19:00:00.000000Z,179.875,179.75,2724.0,179.8125
2015-01-09T20:00:00.000000Z,179.875,179.75,2748.0,179.8125
2015-01-09T21:00:00.000000Z,179.75,179.625,3806.0,179.6875
2015-01-11T22:00:00.000000Z,179.75,179.75,2110.0,179.75
2015-01-11T23:00:00.000000Z,179.625,179.625,2244.0,179.625
2015-01-12T00:00:00.000000Z,179.5,179.5,2100.0,179.5
2015-01-12T01:00:00.000000Z,179.625,179.625,1579.0,179.625
2015-01-12T02:00:00.000000Z,179.5,179.5,1353.0,179.5
2015-01-12T03:00:00.000000Z,179.375,179.375,1654.0,179.375
2015-01-12T04:00:00.000000Z,179.375,179.375,673.0,179.375
2015-01-12T05:00:00.000000Z,179.125,179.125,1621.0,179.125
2015-01-12T06:00:00.000000Z,179.375,179.375,1740.0,179.375
2015-01-12T07:00:00.000000Z,179.375,179.375,2740.0,179.375
2015-01-12T08:00:00.000000Z,179.5,179.375,7936.0,179.4375
2015-01-12T09:00:00.000000Z,180.125,180.125,6312.0,180.125
2015-01-12T10:00:00.000000Z,180.25,180.125,4960.0,180.1875
2015-01-12T11:00:00.000000Z,180.5,180.5,3624.0,180.5
2015-01-12T12:00:00.000000Z,180.375,180.375,4560.0,180.375
2015-01-12T13:00:00.000000Z,180.125,180.125,6360.0,180.125
2015-01-12T14:00:00.000000Z,179.625,179.5,7472.0,179.5625
2015-01-12T15:00:00.000000Z,179.625,179.625,8376.0,179.625
2015-01-12T16:00:00.000000Z,179.5,179.5,5480.0,179.5
2015-01-12T17:00:00.000000Z,179.375,179.375,4252.0,179.375
2015-01-12T18:00:00.000000Z,179.625,179.625,4108.0,179.625
2015-01-12T19:00:00.000000Z,179.625,179.625,2714.0,179.625
2015-01-12T20:00:00.000000Z,179.625,179.625,2252.0,179.625
2015-01-12T21:00:00.000000Z,179.625,179.5,1199.0,179.5625
2015-01-12T22:00:00.000000Z,179.5,179.5,1928.0,179.5
2015-01-12T23:00:00.000000Z,179.5,179.5,2128.0,179.5
2015-01-13T00:00:00.000000Z,178.75,178.75,5496.0,178.75
2015-01-13T01:00:00.000000Z,178.875,178.875,4512.0,178.875
2015-01-13T02:00:00.000000Z,179.125,179.0,3116.0,179.0625
2015-01-13T03:00:00.000000Z,179.125,179.0,2003.0,179.0625
2015-01-13T04:00:00.000000Z,179.5,179.5,4136.0,179.5
2015-01-13T05:00:00.000000Z,179.875,179.875,3692.0,179.875
2015-01-13T06:00:00.000000Z,179.875,179.75,3092.0,179.8125
2015-01-13T07:00:00.000000Z,179.125,179.125,4920.0,179.125
2015-01-13T08:00:00.000000Z,178.875,178.875,6276.0,178.875
2015-01-13T09:00:00.000000Z,179.125,179.125,7492.0,179.125
2015-01-13T10:00:00.000000Z,179.125,179.0,5208.0,179.0625
2015-01-13T11:00:00.000000Z,179.625,179.625,5140.0,179.625
2015-01-13T12:00:00.000000Z,179.75,179.75,5940.0,179.75
2015-01-13T13:00:00.000000Z,179.5,179.5,4864.0,179.5
2015-01-13T14:00:00.000000Z,179.75,179.75,6980.0,179.75
2015-01-13T15:00:00.000000Z,179.875,179.875,6624.0,179.875
2015-01-13T16:00:00.000000Z,179.25,179.25,5688.0,179.25
2015-01-13T17:00:00.000000Z,178.875,178.875,4600.0,178.875
2015-01-13T18:00:00.000000Z,178.375,178.375,6496.0,178.375
2015-01-13T19:00:00.000000Z,178.25,178.25,6840.0,178.25
2015-01-13T20:00:00.000000Z,178.75,178.625,5340.0,178.6875
2015-01-13T21:00:00.000000Z,178.875,178.75,1471.0,178.8125
2015-01-13T22:00:00.000000Z,178.75,178.75,2014.0,178.75
2015-01-13T23:00:00.000000Z,178.75,178.75,2316.0,178.75
2015-01-14T00:00:00.000000Z,178.5,178.5,6712.0,178.5
2015-01-14T01:00:00.000000Z,178.375,178.25,4488.0,178.3125
2015-01-14T02:00:00.000000Z,178.0,178.0,4592.0,178.0
2015-01-14T03:00:00.000000Z,178.0,178.0,3124.0,178.0
2015-01-14T04:00:00.000000Z,177.875,177.875,3076.0,177.875
2015-01-14T05:00:00.000000Z,177.625,177.625,3820.0,177.625
2015-01-14T06:00:00.000000Z,177.125,177.125,4964.0,177.125
2015-01-14T07:00:00.000000Z,178.125,178.0,7540.0,178.0625
2015-01-14T08:00:00.000000Z,177.125,177.125,12304.0,177.125
2015-01-14T09:00:00.000000Z,177.625,177.5,9200.0,177.5625
2015-01-14T10:00:00.000000Z,177.625,177.5,5908.0,177.5625
2015-01-14T11:00:00.000000Z,177.5,177.5,5816.0,177.5
2015-01-14T12:00:00.000000Z,177.375,177.375,5684.0,177.375
2015-01-14T13:00:00.000000Z,177.5,177.5,13496.0,177.5
2015-01-14T14:00:00.000000Z,177.5,177.375,9920.0,177.4375
2015-01-14T15:00:00.000000Z,177.875,177.875,8808.0,177.875
2015-01-14T16:00:00.000000Z,177.875,177.875,6284.0,177.875
2015-01-14T17:00:00.000000Z,178.125,178.125,4816.0,178.125
2015-01-14T18:00:00.000000Z,178.125,178.125,4796.0,178.125
2015-01-14T19:00:00.000000Z,178.5,178.5,5160.0,178.5
2015-01-14T20:00:00.000000Z,178.75,178.625,4608.0,178.6875
2015-01-14T21:00:00.000000Z,178.75,178.75,1608.0,178.75
2015-01-14T22:00:00.000000Z,178.625,178.625,1455.0,178.625
2015-01-14T23:00:00.000000Z,178.875,178.875,2168.0,178.875
2015-01-15T00:00:00.000000Z,179.375,179.375,5256.0,179.375
2015-01-15T01:00:00.000000Z,179.375,179.25,3692.0,179.3125
2015-01-15T02:00:00.000000Z,179.375,179.375,3160.0,179.375
2015-01-15T03:00:00.000000Z,179.375,179.375,1915.0,179.375
2015-01-15T04:00:00.000000Z,179.25,179.25,2124.0,179.25
2015-01-15T05:00:00.000000Z,179.375,179.375,2632.0,179.375
2015-01-15T06:00:00.000000Z,179.25,179.25,2764.0,179.25
2015-01-15T07:00:00.000000Z,179.125,179.0,4820.0,179.0625
2015-01-15T08:00:00.000000Z,178.875,178.875,5016.0,178.875
2015-01-15T09:00:00.000000Z,177.875,177.625,26704.0,177.75
2015-01-15T10:00:00.000000Z,177.5,177.5,22880.0,177.5
2015-01-15T11:00:00.000000Z,177.625,177.5,13160.0,177.5625
2015-01-15T12:00:00.000000Z,177.75,177.625,14064.0,177.6875
2015-01-15T13:00:00.000000Z,178.125,178.0,14240.0,178.0625
2015-01-15T14:00:00.000000Z,177.5,177.5,13888.0,177.5
2015-01-15T15:00:00.000000Z,177.25,177.25,16368.0,177.25
2015-01-15T16:00:00.000000Z,177.375,177.25,12344.0,177.3125
2015-01-15T17:00:00.000000Z,176.875,176.875,10288.0,176.875
2015-01-15T18:00:00.000000Z,176.875,176.875,7792.0,176.875
2015-01-15T19:00:00.000000Z,177.0,176.875,5844.0,176.9375
2015-01-15T20:00:00.000000Z,176.5,176.5,4680.0,176.5
2015-01-15T21:00:00.000000Z,176.5,176.25,4512.0,176.375
2015-01-15T22:00:00.000000Z,176.5,176.375,8696.0,176.4375
2015-01-15T23:00:00.000000Z,176.375,176.25,7480.0,176.3125
2015-01-16T00:00:00.000000Z,176.5,176.5,7540.0,176.5
2015-01-16T01:00:00.000000Z,176.5,176.375,6088.0,176.4375
2015-01-16T02:00:00.000000Z,176.125,176.125,7312.0,176.125
2015-01-16T03:00:00.000000Z,176.625,176.5,5448.0,176.5625
2015-01-16T04:00:00.000000Z,176.75,176.75,3544.0,176.75
2015-01-16T05:00:00.000000Z,176.75,176.625,4524.0,176.6875
2015-01-16T06:00:00.000000Z,176.875,176.75,5716.0,176.8125
2015-01-16T07:00:00.000000Z,177.125,177.125,6564.0,177.125
2015-01-16T08:00:00.000000Z,177.25,177.25,6944.0,177.25
2015-01-16T09:00:00.000000Z,177.25,177.25,7476.0,177.25
2015-01-16T10:00:00.000000Z,177.25,177.125,7308.0,177.1875
2015-01-16T11:00:00.000000Z,177.5,177.5,5860.0,177.5
2015-01-16T12:00:00.000000Z,176.875,176.875,5888.0,176.875
2015-01-16T13:00:00.000000Z,177.125,177.125,9552.0,177.125
2015-01-16T14:00:00.000000Z,177.375,177.25,10184.0,177.3125
2015-01-16T15:00:00.000000Z,177.75,177.75,16216.0,177.75
2015-01-16T16:00:00.000000Z,177.75,177.75,9248.0,177.75
2015-01-16T17:00:00.000000Z,178.125,178.0,5568.0,178.0625
2015-01-16T18:00:00.000000Z,178.0,178.0,4892.0,178.0
2015-01-16T19:00:00.000000Z,178.25,178.25,3088.0,178.25
2015-01-16T20:00:00.000000Z,178.25,178.25,3564.0,178.25
2015-01-16T21:00:00.000000Z,178.125,178.0,4468.0,178.0625
2015-01-18T22:00:00.000000Z,177.75,177.625,3546.0,177.6875
2015-01-18T23:00:00.000000Z,178.125,178.0,2542.0,178.0625
2015-01-19T00:00:00.000000Z,177.75,177.75,4532.0,177.75
2015-01-19T01:00:00.000000Z,177.5,177.375,4908.0,177.4375
2015-01-19T02:00:00.000000Z,177.375,177.375,2498.0,177.375
2015-01-19T03:00:00.000000Z,177.375,177.25,3254.0,177.3125
2015-01-19T04:00:00.000000Z,177.25,177.25,1875.0,177.25
2015-01-19T05:00:00.000000Z,177.375,177.375,1926.0,177.375
2015-01-19T06:00:00.000000Z,177.375,177.375,2692.0,177.375
2015-01-19T07:00:00.000000Z,177.25,177.25,3516.0,177.25
2015-01-19T08:00:00.000000Z,177.625,177.625,5616.0,177.625
2015-01-19T09:00:00.000000Z,177.75,177.75,4784.0,177.75
2015-01-19T10:00:00.000000Z,177.625,177.625,3964.0,177.625
2015-01-19T11:00:00.000000Z,178.0,178.0,3776.0,178.0
2015-01-19T12:00:00.000000Z,177.75,177.75,2932.0,177.75
2015-01-19T13:00:00.000000Z,177.875,177.875,3940.0,177.875
2015-01-19T14:00:00.000000Z,178.125,178.125,3152.0,178.125
2015-01-19T15:00:00.000000Z,178.125,178.125,2992.0,178.125
2015-01-19T16:00:00.000000Z,177.875,177.875,2474.0,177.875
2015-01-19T17:00:00.000000Z,177.875,177.75,1902.0,177.8125
2015-01-19T18:00:00.000000Z,177.875,177.75,1813.0,177.8125
2015-01-19T19:00:00.000000Z,178.0,177.875,1931.0,177.9375
2015-01-19T20:00:00.000000Z,177.75,177.75,1734.0,177.75
2015-01-19T21:00:00.000000Z,177.75,177.625,2776.0,177.6875
2015-01-19T22:00:00.000000Z,177.75,177.75,1620.0,177.75
2015-01-19T23:00:00.000000Z,177.625,177.625,3178.0,177.625
2015-01-20T00:00:00.000000Z,177.875,177.875,3490.0,177.875
2015-01-20T01:00:00.000000Z,178.0,178.0,5268.0,178.0
2015-01-20T02:00:00.000000Z,178.25,178.25,3976.0,178.25
2015-01-20T03:00:00.000000Z,178.125,178.125,1944.0,178.125
2015-01-20T04:00:00.000000Z,178.25,178.125,1442.0,178.1875
2015-01-20T05:00:00.000000Z,178.375,178.375,2110.0,178.375
2015-01-20T06:00:00.000000Z,178.625,178.625,3244.0,178.625
2015-01-20T07:00:00.000000Z,178.625,178.625,4556.0,178.625
2015-01-20T08:00:00.000000Z,178.625,178.625,5944.0,178.625
2015-01-20T09:00:00.000000Z,179.375,179.25,5896.0,179.3125
2015-01-20T10:00:00.000000Z,179.375,179.375,5012.0,179.375
2015-01-20T11:00:00.000000Z,179.75,179.75,5292.0,179.75
2015-01-20T12:00:00.000000Z,180.0,180.0,4064.0,180.0
2015-01-20T13:00:00.000000Z,180.125,180.125,5540.0,180.125
2015-01-20T14:00:00.000000Z,179.875,179.875,7260.0,179.875
2015-01-20T15:00:00.000000Z,179.875,179.75,8744.0,179.8125
2015-01-20T16:00:00.000000Z,179.625,179.625,6732.0,179.625
2015-01-20T17:00:00.000000Z,179.875,179.875,3840.0,179.875
2015-01-20T18:00:00.000000Z,180.125,180.0,3076.0,180.0625
2015-01-20T19:00:00.000000Z,180.125,180.125,2632.0,180.125
2015-01-20T20:00:00.000000Z,179.875,179.875,2274.0,179.875
2015-01-20T21:00:00.000000Z,180.0,179.875,2312.0,179.9375
2015-01-20T22:00:00.000000Z,179.875,179.75,1356.0,179.8125
2015-01-20T23:00:00.000000Z,179.75,179.75,1798.0,179.75
2015-01-21T00:00:00.000000Z,179.625,179.5,3908.0,179.5625
2015-01-21T01:00:00.000000Z,179.375,179.375,3240.0,179.375
2015-01-21T02:00:00.000000Z,179.25,179.25,3656.0,179.25
2015-01-21T03:00:00.000000Z,178.625,178.5,7448.0,178.5625
2015-01-21T04:00:00.000000Z,178.625,178.625,4892.0,178.625
2015-01-21T05:00:00.000000Z,178.75,178.75,2754.0,178.75
2015-01-21T06:00:00.000000Z,178.25,178.125,5288.0,178.1875
2015-01-21T07:00:00.000000Z,178.5,178.375,5424.0,178.4375
2015-01-21T08:00:00.000000Z,178.625,178.625,5792.0,178.625
2015-01-21T09:00:00.000000Z,177.875,177.875,7936.0,177.875
2015-01-21T10:00:00.000000Z,177.875,177.875,4272.0,177.875
2015-01-21T11:00:00.000000Z,177.625,177.625,4128.0,177.625
2015-01-21T12:00:00.000000Z,177.625,177.625,4192.0,177.625
2015-01-21T13:00:00.000000Z,177.375,177.25,7840.0,177.3125
2015-01-21T14:00:00.000000Z,177.5,177.5,12864.0,177.5
2015-01-21T15:00:00.000000Z,178.0,178.0,14152.0,178.0
2015-01-21T16:00:00.000000Z,178.25,178.125,7884.0,178.1875
2015-01-21T17:00:00.000000Z,178.375,178.25,5548.0,178.3125
2015-01-21T18:00:00.000000Z,178.25,178.125,3804.0,178.1875
2015-01-21T19:00:00.000000Z,178.375,178.375,3534.0,178.375
2015-01-21T20:00:00.000000Z,178.25,178.25,2788.0,178.25
2015-01-21T21:00:00.000000Z,178.625,178.625,1892.0,178.625
2015-01-21T22:00:00.000000Z,178.625,178.5,1536.0,178.5625
2015-01-21T23:00:00.000000Z,178.5,178.5,1842.0,178.5
2015-01-22T00:00:00.000000Z,178.75,178.75,3828.0,178.75
2015-01-22T01:00:00.000000Z,178.875,178.875,2880.0,178.875
2015-01-22T02:00:00.000000Z,178.875,178.875,2808.0,178.875
2015-01-22T03:00:00.000000Z,179.125,179.125,3116.0,179.125
2015-01-22T04:00:00.000000Z,178.75,178.75,2148.0,178.75
2015-01-22T05:00:00.000000Z,178.875,178.75,2094.0,178.8125
2015-01-22T06:00:00.000000Z,178.875,178.75,2146.0,178.8125
2015-01-22T07:00:00.000000Z,178.625,178.5,4112.0,178.5625
2015-01-22T08:00:00.000000Z,178.625,178.625,5536.0,178.625
2015-01-22T09:00:00.000000Z,178.375,178.375,5132.0,178.375
2015-01-22T10:00:00.000000Z,178.75,178.625,4764.0,178.6875
2015-01-22T11:00:00.000000Z,178.625,178.625,3844.0,178.625
2015-01-22T12:00:00.000000Z,178.75,178.75,7456.0,178.75
2015-01-22T13:00:00.000000Z,178.625,178.5,12656.0,178.5625
2015-01-22T14:00:00.000000Z,177.75,177.625,16544.0,177.6875
2015-01-22T15:00:00.000000Z,177.875,177.875,12328.0,177.875
2015-01-22T16:00:00.000000Z,177.5,177.5,7564.0,177.5
2015-01-22T17:00:00.000000Z,177.5,177.5,6760.0,177.5
